recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,history_discount,history_bogo,recency_history,recency_bin_0,recency_bin_1,recency_bin_2,treatment
5,224.94,1,1,Surburban,0,Web,No Offer,0,224.94,224.94,1124.7,0.0,1.0,0.0,0
4,48.99,0,1,Surburban,1,Web,Buy One Get One,0,0.0,48.99,195.96,0.0,1.0,0.0,1
4,311.63,0,1,Urban,0,Multichannel,No Offer,0,0.0,311.63,1246.52,0.0,1.0,0.0,0
10,275.43,0,1,Urban,0,Web,Discount,0,0.0,275.43,2754.3,0.0,0.0,1.0,1
2,679.07,1,1,Urban,1,Phone,No Offer,0,679.07,679.07,1358.14,1.0,0.0,0.0,0
2,347.68,0,1,Rural,1,Web,No Offer,0,0.0,347.68,695.36,1.0,0.0,0.0,0
3,507.06,1,0,Surburban,1,Phone,Buy One Get One,0,507.06,0.0,1521.18,0.0,1.0,0.0,1
3,203.42,1,0,Urban,0,Phone,No Offer,1,203.42,0.0,610.26,0.0,1.0,0.0,0
6,29.99,1,0,Urban,1,Web,No Offer,0,29.99,0.0,179.94,0.0,1.0,0.0,0
5,197.74,1,0,Urban,1,Phone,No Offer,0,197.74,0.0,988.7,0.0,1.0,0.0,0
1,473.4,0,1,Urban,0,Phone,No Offer,0,0.0,473.4,473.4,1.0,0.0,0.0,0
4,338.91,0,1,Surburban,0,Phone,Buy One Get One,1,0.0,338.91,1355.64,0.0,1.0,0.0,1
11,216.36,0,1,Surburban,0,Phone,Discount,1,0.0,216.36,2379.96,0.0,0.0,1.0,1
2,1040.52,1,0,Surburban,1,Phone,Buy One Get One,0,1040.52,0.0,2081.04,1.0,0.0,0.0,1
3,45.59,1,0,Rural,0,Phone,No Offer,0,45.59,0.0,136.77,0.0,1.0,0.0,0
1,175.22,0,1,Rural,0,Phone,Buy One Get One,0,0.0,175.22,175.22,1.0,0.0,0.0,1
1,171.27,0,1,Surburban,0,Web,Buy One Get One,0,0.0,171.27,171.27,1.0,0.0,0.0,1
1,583.05,1,0,Urban,1,Multichannel,Buy One Get One,1,583.05,0.0,583.05,1.0,0.0,0.0,1
9,62.1,0,1,Urban,1,Web,No Offer,0,0.0,62.1,558.9,0.0,0.0,1.0,0
12,29.99,0,1,Rural,0,Web,Buy One Get One,0,0.0,29.99,359.88,0.0,0.0,1.0,1
11,427.69,0,1,Rural,1,Phone,Discount,0,0.0,427.69,4704.59,0.0,0.0,1.0,1
1,88.22,0,1,Surburban,0,Phone,Discount,1,0.0,88.22,88.22,1.0,0.0,0.0,1
9,121.3,0,1,Surburban,1,Web,Buy One Get One,0,0.0,121.3,1091.7,0.0,0.0,1.0,1
7,64.13,1,0,Urban,1,Phone,Discount,1,64.13,0.0,448.90999999999997,0.0,1.0,0.0,1
1,1367.01,1,1,Surburban,1,Web,Discount,0,1367.01,1367.01,1367.01,1.0,0.0,0.0,1
5,364.01,1,0,Surburban,1,Phone,Buy One Get One,0,364.01,0.0,1820.05,0.0,1.0,0.0,1
4,355.37,0,1,Urban,0,Phone,Buy One Get One,0,0.0,355.37,1421.48,0.0,1.0,0.0,1
9,427.27,1,1,Urban,1,Multichannel,No Offer,0,427.27,427.27,3845.43,0.0,0.0,1.0,0
8,992.48,1,1,Urban,1,Multichannel,No Offer,0,992.48,992.48,7939.84,0.0,0.0,1.0,0
2,168.81,0,1,Surburban,0,Web,Discount,1,0.0,168.81,337.62,1.0,0.0,0.0,1
11,886.93,1,1,Urban,1,Multichannel,Discount,0,886.93,886.93,9756.23,0.0,0.0,1.0,1
5,96.58,0,1,Rural,1,Web,Buy One Get One,0,0.0,96.58,482.9,0.0,1.0,0.0,1
9,507.19,1,0,Urban,1,Web,Buy One Get One,0,507.19,0.0,4564.71,0.0,0.0,1.0,1
5,76.57,1,0,Surburban,1,Phone,No Offer,0,76.57,0.0,382.84999999999997,0.0,1.0,0.0,0
7,121.05,1,0,Rural,0,Phone,Buy One Get One,0,121.05,0.0,847.35,0.0,1.0,0.0,1
2,215.04,0,1,Urban,0,Phone,Buy One Get One,0,0.0,215.04,430.08,1.0,0.0,0.0,1
4,119.09,1,0,Surburban,0,Web,Buy One Get One,0,119.09,0.0,476.36,0.0,1.0,0.0,1
8,396.63,1,0,Urban,0,Web,Buy One Get One,0,396.63,0.0,3173.04,0.0,0.0,1.0,1
2,288.27,0,1,Surburban,0,Web,Discount,1,0.0,288.27,576.54,1.0,0.0,0.0,1
3,136.45,0,1,Rural,1,Phone,Buy One Get One,0,0.0,136.45,409.34999999999997,0.0,1.0,0.0,1
3,29.99,0,1,Urban,0,Web,Buy One Get One,0,0.0,29.99,89.97,0.0,1.0,0.0,1
1,172.9,0,1,Urban,0,Web,No Offer,1,0.0,172.9,172.9,1.0,0.0,0.0,0
3,399.56,1,0,Surburban,0,Multichannel,Buy One Get One,0,399.56,0.0,1198.68,0.0,1.0,0.0,1
5,955.55,1,1,Urban,1,Phone,No Offer,0,955.55,955.55,4777.75,0.0,1.0,0.0,0
1,228.26,0,1,Urban,1,Web,Discount,1,0.0,228.26,228.26,1.0,0.0,0.0,1
3,389.69,0,1,Urban,1,Phone,No Offer,1,0.0,389.69,1169.07,0.0,1.0,0.0,0
11,89.82,1,0,Surburban,1,Web,Buy One Get One,0,89.82,0.0,988.02,0.0,0.0,1.0,1
1,468.7,0,1,Surburban,0,Web,Buy One Get One,0,0.0,468.7,468.7,1.0,0.0,0.0,1
2,331.2,1,1,Surburban,0,Web,No Offer,0,331.2,331.2,662.4,1.0,0.0,0.0,0
5,354.88,0,1,Urban,0,Phone,Buy One Get One,0,0.0,354.88,1774.4,0.0,1.0,0.0,1
9,68.27,0,1,Surburban,0,Web,No Offer,1,0.0,68.27,614.43,0.0,0.0,1.0,0
10,128.78,1,0,Surburban,1,Phone,No Offer,0,128.78,0.0,1287.8,0.0,0.0,1.0,0
3,511.51,0,1,Urban,1,Phone,Buy One Get One,0,0.0,511.51,1534.53,0.0,1.0,0.0,1
10,51.18,0,1,Urban,1,Phone,No Offer,0,0.0,51.18,511.8,0.0,0.0,1.0,0
9,98.72,1,0,Surburban,0,Phone,Buy One Get One,0,98.72,0.0,888.48,0.0,0.0,1.0,1
11,62.86,1,0,Surburban,0,Phone,Buy One Get One,0,62.86,0.0,691.46,0.0,0.0,1.0,1
8,142.39,0,1,Urban,1,Web,No Offer,0,0.0,142.39,1139.12,0.0,0.0,1.0,0
10,201.07,1,1,Urban,0,Phone,Buy One Get One,0,201.07,201.07,2010.6999999999998,0.0,0.0,1.0,1
9,613.2,1,1,Rural,1,Phone,Buy One Get One,1,613.2,613.2,5518.8,0.0,0.0,1.0,1
4,363.6,1,1,Urban,0,Multichannel,No Offer,0,363.6,363.6,1454.4,0.0,1.0,0.0,0
9,319.19,1,1,Rural,1,Multichannel,Buy One Get One,0,319.19,319.19,2872.71,0.0,0.0,1.0,1
2,1063.41,1,0,Surburban,1,Phone,No Offer,0,1063.41,0.0,2126.82,1.0,0.0,0.0,0
6,448.05,1,0,Surburban,0,Phone,No Offer,0,448.05,0.0,2688.3,0.0,1.0,0.0,0
11,45.99,0,1,Surburban,1,Web,Discount,0,0.0,45.99,505.89000000000004,0.0,0.0,1.0,1
2,507.25,1,0,Surburban,1,Multichannel,Discount,0,507.25,0.0,1014.5,1.0,0.0,0.0,1
9,29.99,1,0,Urban,0,Phone,Buy One Get One,0,29.99,0.0,269.90999999999997,0.0,0.0,1.0,1
11,59.11,1,0,Surburban,1,Web,Buy One Get One,0,59.11,0.0,650.21,0.0,0.0,1.0,1
1,470.05,0,1,Surburban,0,Phone,Discount,0,0.0,470.05,470.05,1.0,0.0,0.0,1
1,585.22,1,0,Urban,1,Phone,Buy One Get One,0,585.22,0.0,585.22,1.0,0.0,0.0,1
2,38.43,1,0,Surburban,1,Phone,No Offer,0,38.43,0.0,76.86,1.0,0.0,0.0,0
11,152.18,1,0,Urban,0,Web,Discount,0,152.18,0.0,1673.98,0.0,0.0,1.0,1
6,242.9,0,1,Urban,0,Phone,Discount,0,0.0,242.9,1457.4,0.0,1.0,0.0,1
12,30.73,1,0,Urban,1,Web,Buy One Get One,0,30.73,0.0,368.76,0.0,0.0,1.0,1
6,328.32,1,0,Urban,1,Web,No Offer,0,328.32,0.0,1969.92,0.0,1.0,0.0,0
1,654.08,0,1,Urban,1,Phone,Buy One Get One,0,0.0,654.08,654.08,1.0,0.0,0.0,1
1,288.78,1,0,Urban,0,Phone,No Offer,1,288.78,0.0,288.78,1.0,0.0,0.0,0
6,124.97,1,0,Urban,1,Web,Discount,0,124.97,0.0,749.8199999999999,0.0,1.0,0.0,1
9,148.63,0,1,Urban,0,Phone,Buy One Get One,0,0.0,148.63,1337.67,0.0,0.0,1.0,1
9,175.98,1,0,Surburban,1,Phone,Discount,0,175.98,0.0,1583.82,0.0,0.0,1.0,1
7,72.3,1,0,Urban,1,Web,Buy One Get One,0,72.3,0.0,506.09999999999997,0.0,1.0,0.0,1
3,619.46,0,1,Surburban,1,Multichannel,Buy One Get One,0,0.0,619.46,1858.38,0.0,1.0,0.0,1
12,53.54,1,0,Surburban,1,Web,Buy One Get One,0,53.54,0.0,642.48,0.0,0.0,1.0,1
1,281.75,1,1,Surburban,0,Web,Buy One Get One,1,281.75,281.75,281.75,1.0,0.0,0.0,1
1,754.44,0,1,Urban,1,Multichannel,Discount,1,0.0,754.44,754.44,1.0,0.0,0.0,1
1,208.34,0,1,Rural,1,Phone,Discount,0,0.0,208.34,208.34,1.0,0.0,0.0,1
1,1508.31,0,1,Urban,1,Multichannel,Discount,0,0.0,1508.31,1508.31,1.0,0.0,0.0,1
10,69.13,1,0,Rural,0,Phone,No Offer,0,69.13,0.0,691.3,0.0,0.0,1.0,0
9,339.27,0,1,Urban,0,Web,No Offer,0,0.0,339.27,3053.43,0.0,0.0,1.0,0
6,163.33,0,1,Urban,1,Phone,No Offer,0,0.0,163.33,979.98,0.0,1.0,0.0,0
6,341.67,0,1,Surburban,0,Web,No Offer,0,0.0,341.67,2050.02,0.0,1.0,0.0,0
4,153.13,1,0,Urban,0,Phone,Discount,0,153.13,0.0,612.52,0.0,1.0,0.0,1
4,29.99,0,1,Surburban,1,Web,No Offer,0,0.0,29.99,119.96,0.0,1.0,0.0,0
1,144.08,0,1,Urban,1,Web,No Offer,0,0.0,144.08,144.08,1.0,0.0,0.0,0
9,29.99,0,1,Surburban,1,Web,Discount,0,0.0,29.99,269.90999999999997,0.0,0.0,1.0,1
10,100.16,0,1,Surburban,0,Web,No Offer,0,0.0,100.16,1001.5999999999999,0.0,0.0,1.0,0
10,62.34,0,1,Urban,1,Web,Buy One Get One,0,0.0,62.34,623.4000000000001,0.0,0.0,1.0,1
3,592.56,1,0,Surburban,1,Multichannel,Discount,1,592.56,0.0,1777.6799999999998,0.0,1.0,0.0,1
2,515.52,0,1,Surburban,1,Web,Discount,1,0.0,515.52,1031.04,1.0,0.0,0.0,1
3,163.96,0,1,Rural,0,Phone,No Offer,0,0.0,163.96,491.88,0.0,1.0,0.0,0
1,483.92,0,1,Surburban,0,Web,No Offer,0,0.0,483.92,483.92,1.0,0.0,0.0,0
5,947.37,1,1,Surburban,1,Web,No Offer,0,947.37,947.37,4736.85,0.0,1.0,0.0,0
1,67.22,0,1,Urban,1,Phone,Discount,0,0.0,67.22,67.22,1.0,0.0,0.0,1
2,287.42,0,1,Urban,0,Phone,Buy One Get One,0,0.0,287.42,574.84,1.0,0.0,0.0,1
7,758.59,0,1,Surburban,1,Web,Discount,0,0.0,758.59,5310.13,0.0,1.0,0.0,1
2,44.66,0,1,Urban,1,Web,No Offer,0,0.0,44.66,89.32,1.0,0.0,0.0,0
11,163.88,0,1,Rural,1,Web,Buy One Get One,0,0.0,163.88,1802.6799999999998,0.0,0.0,1.0,1
4,112.26,0,1,Rural,1,Web,No Offer,0,0.0,112.26,449.04,0.0,1.0,0.0,0
2,88.38,0,1,Urban,0,Web,No Offer,0,0.0,88.38,176.76,1.0,0.0,0.0,0
2,880.61,1,1,Urban,1,Multichannel,Discount,1,880.61,880.61,1761.22,1.0,0.0,0.0,1
9,57.38,0,1,Urban,1,Phone,Discount,0,0.0,57.38,516.4200000000001,0.0,0.0,1.0,1
4,29.99,1,0,Surburban,1,Web,No Offer,0,29.99,0.0,119.96,0.0,1.0,0.0,0
6,29.99,0,1,Urban,0,Web,No Offer,1,0.0,29.99,179.94,0.0,1.0,0.0,0
11,51.18,1,0,Urban,0,Web,Buy One Get One,0,51.18,0.0,562.98,0.0,0.0,1.0,1
10,51.37,0,1,Surburban,0,Web,Buy One Get One,1,0.0,51.37,513.6999999999999,0.0,0.0,1.0,1
5,29.99,0,1,Surburban,0,Web,Discount,0,0.0,29.99,149.95,0.0,1.0,0.0,1
10,29.99,1,0,Surburban,0,Phone,Buy One Get One,0,29.99,0.0,299.9,0.0,0.0,1.0,1
10,29.99,0,1,Rural,0,Phone,Buy One Get One,1,0.0,29.99,299.9,0.0,0.0,1.0,1
9,218.4,1,0,Urban,0,Multichannel,Discount,0,218.4,0.0,1965.6000000000001,0.0,0.0,1.0,1
9,552.8,1,1,Urban,1,Phone,Buy One Get One,0,552.8,552.8,4975.2,0.0,0.0,1.0,1
9,268.76,1,0,Surburban,0,Web,Buy One Get One,0,268.76,0.0,2418.84,0.0,0.0,1.0,1
2,465.94,0,1,Surburban,1,Phone,Buy One Get One,0,0.0,465.94,931.88,1.0,0.0,0.0,1
11,84.56,0,1,Rural,1,Phone,Buy One Get One,0,0.0,84.56,930.1600000000001,0.0,0.0,1.0,1
10,227.2,0,1,Surburban,1,Web,Discount,0,0.0,227.2,2272.0,0.0,0.0,1.0,1
1,150.13,0,1,Surburban,1,Web,Buy One Get One,0,0.0,150.13,150.13,1.0,0.0,0.0,1
3,29.99,0,1,Urban,1,Phone,Buy One Get One,0,0.0,29.99,89.97,0.0,1.0,0.0,1
6,188.57,1,0,Urban,1,Phone,Discount,0,188.57,0.0,1131.42,0.0,1.0,0.0,1
9,29.99,1,0,Urban,0,Phone,No Offer,0,29.99,0.0,269.90999999999997,0.0,0.0,1.0,0
9,139.31,1,0,Urban,0,Phone,Discount,0,139.31,0.0,1253.79,0.0,0.0,1.0,1
12,29.99,0,1,Urban,1,Web,No Offer,0,0.0,29.99,359.88,0.0,0.0,1.0,0
11,213.6,1,1,Surburban,1,Web,No Offer,0,213.6,213.6,2349.6,0.0,0.0,1.0,0
10,47.1,1,0,Rural,0,Phone,No Offer,0,47.1,0.0,471.0,0.0,0.0,1.0,0
10,166.38,1,0,Rural,1,Web,No Offer,1,166.38,0.0,1663.8,0.0,0.0,1.0,0
7,349.73,1,0,Rural,0,Web,Discount,0,349.73,0.0,2448.11,0.0,1.0,0.0,1
4,664.55,1,0,Surburban,1,Multichannel,No Offer,0,664.55,0.0,2658.2,0.0,1.0,0.0,0
1,32.46,1,0,Surburban,0,Web,Buy One Get One,0,32.46,0.0,32.46,1.0,0.0,0.0,1
4,123.51,1,0,Rural,0,Phone,Buy One Get One,0,123.51,0.0,494.04,0.0,1.0,0.0,1
1,49.83,1,0,Surburban,0,Web,Discount,0,49.83,0.0,49.83,1.0,0.0,0.0,1
9,730.58,1,1,Urban,1,Web,Buy One Get One,0,730.58,730.58,6575.22,0.0,0.0,1.0,1
9,58.09,1,0,Surburban,0,Phone,No Offer,0,58.09,0.0,522.8100000000001,0.0,0.0,1.0,0
7,335.4,0,1,Urban,0,Web,Discount,0,0.0,335.4,2347.7999999999997,0.0,1.0,0.0,1
6,45.66,1,0,Surburban,0,Web,Discount,0,45.66,0.0,273.96,0.0,1.0,0.0,1
1,204.46,1,1,Surburban,0,Web,Buy One Get One,1,204.46,204.46,204.46,1.0,0.0,0.0,1
10,50.35,0,1,Urban,0,Phone,Buy One Get One,0,0.0,50.35,503.5,0.0,0.0,1.0,1
1,912.46,1,0,Surburban,1,Web,Buy One Get One,0,912.46,0.0,912.46,1.0,0.0,0.0,1
8,317.17,0,1,Urban,0,Web,Buy One Get One,0,0.0,317.17,2537.36,0.0,0.0,1.0,1
6,42.53,1,0,Urban,0,Web,Buy One Get One,0,42.53,0.0,255.18,0.0,1.0,0.0,1
8,29.99,1,0,Urban,1,Web,Discount,0,29.99,0.0,239.92,0.0,0.0,1.0,1
3,29.99,1,0,Urban,1,Phone,Discount,0,29.99,0.0,89.97,0.0,1.0,0.0,1
8,177.62,0,1,Surburban,0,Phone,Discount,0,0.0,177.62,1420.96,0.0,0.0,1.0,1
1,182.35,1,0,Surburban,0,Phone,Buy One Get One,0,182.35,0.0,182.35,1.0,0.0,0.0,1
1,602.96,1,0,Urban,1,Web,Discount,1,602.96,0.0,602.96,1.0,0.0,0.0,1
4,365.41,1,0,Urban,0,Web,No Offer,0,365.41,0.0,1461.64,0.0,1.0,0.0,0
5,58.18,0,1,Rural,0,Web,Buy One Get One,0,0.0,58.18,290.9,0.0,1.0,0.0,1
2,1207.26,1,1,Urban,1,Web,Buy One Get One,1,1207.26,1207.26,2414.52,1.0,0.0,0.0,1
2,299.66,1,0,Urban,1,Multichannel,Buy One Get One,0,299.66,0.0,599.32,1.0,0.0,0.0,1
10,39.64,0,1,Rural,1,Web,Discount,1,0.0,39.64,396.4,0.0,0.0,1.0,1
7,345.33,1,1,Urban,0,Phone,Buy One Get One,0,345.33,345.33,2417.31,0.0,1.0,0.0,1
9,149.45,1,0,Surburban,1,Web,Discount,0,149.45,0.0,1345.05,0.0,0.0,1.0,1
4,156.72,0,1,Urban,1,Web,Buy One Get One,0,0.0,156.72,626.88,0.0,1.0,0.0,1
2,295.13,1,0,Urban,0,Phone,No Offer,1,295.13,0.0,590.26,1.0,0.0,0.0,0
1,1057.43,1,0,Surburban,1,Web,Buy One Get One,0,1057.43,0.0,1057.43,1.0,0.0,0.0,1
4,273.74,1,1,Surburban,0,Web,Buy One Get One,0,273.74,273.74,1094.96,0.0,1.0,0.0,1
7,81.86,0,1,Surburban,1,Phone,No Offer,0,0.0,81.86,573.02,0.0,1.0,0.0,0
5,661.78,1,1,Urban,1,Multichannel,Buy One Get One,0,661.78,661.78,3308.8999999999996,0.0,1.0,0.0,1
1,295.19,0,1,Urban,1,Web,No Offer,0,0.0,295.19,295.19,1.0,0.0,0.0,0
2,96.19,0,1,Rural,0,Phone,No Offer,0,0.0,96.19,192.38,1.0,0.0,0.0,0
8,29.99,1,0,Rural,1,Web,No Offer,0,29.99,0.0,239.92,0.0,0.0,1.0,0
8,189.28,1,0,Surburban,0,Phone,Discount,0,189.28,0.0,1514.24,0.0,0.0,1.0,1
9,140.29,0,1,Rural,0,Web,Buy One Get One,0,0.0,140.29,1262.61,0.0,0.0,1.0,1
1,218.87,0,1,Rural,0,Multichannel,Discount,0,0.0,218.87,218.87,1.0,0.0,0.0,1
6,462.4,1,1,Rural,1,Multichannel,Discount,0,462.4,462.4,2774.3999999999996,0.0,1.0,0.0,1
1,342.15,0,1,Surburban,0,Phone,Discount,0,0.0,342.15,342.15,1.0,0.0,0.0,1
10,260.42,0,1,Surburban,1,Web,No Offer,0,0.0,260.42,2604.2000000000003,0.0,0.0,1.0,0
8,352.61,0,1,Urban,0,Phone,Discount,0,0.0,352.61,2820.88,0.0,0.0,1.0,1
7,41.2,1,0,Urban,0,Web,Buy One Get One,0,41.2,0.0,288.40000000000003,0.0,1.0,0.0,1
10,80.12,0,1,Surburban,0,Phone,Discount,0,0.0,80.12,801.2,0.0,0.0,1.0,1
10,57.97,0,1,Rural,0,Web,No Offer,0,0.0,57.97,579.7,0.0,0.0,1.0,0
10,46.92,0,1,Surburban,0,Phone,Discount,0,0.0,46.92,469.20000000000005,0.0,0.0,1.0,1
6,462.65,0,1,Urban,0,Web,Buy One Get One,0,0.0,462.65,2775.8999999999996,0.0,1.0,0.0,1
8,29.99,0,1,Urban,0,Web,No Offer,0,0.0,29.99,239.92,0.0,0.0,1.0,0
4,514.46,1,0,Urban,1,Multichannel,No Offer,0,514.46,0.0,2057.84,0.0,1.0,0.0,0
11,161.4,1,0,Urban,0,Phone,No Offer,0,161.4,0.0,1775.4,0.0,0.0,1.0,0
10,481.94,1,0,Urban,1,Multichannel,Buy One Get One,0,481.94,0.0,4819.4,0.0,0.0,1.0,1
1,431.9,1,0,Urban,1,Web,No Offer,0,431.9,0.0,431.9,1.0,0.0,0.0,0
1,254.4,0,1,Urban,0,Web,Buy One Get One,0,0.0,254.4,254.4,1.0,0.0,0.0,1
9,29.99,1,0,Urban,1,Web,Buy One Get One,0,29.99,0.0,269.90999999999997,0.0,0.0,1.0,1
1,540.62,0,1,Surburban,1,Web,No Offer,0,0.0,540.62,540.62,1.0,0.0,0.0,0
10,231.05,0,1,Surburban,0,Multichannel,Discount,0,0.0,231.05,2310.5,0.0,0.0,1.0,1
5,29.99,1,0,Surburban,0,Web,Discount,0,29.99,0.0,149.95,0.0,1.0,0.0,1
4,313.2,1,0,Surburban,1,Phone,No Offer,0,313.2,0.0,1252.8,0.0,1.0,0.0,0
10,68.3,0,1,Rural,1,Web,Buy One Get One,0,0.0,68.3,683.0,0.0,0.0,1.0,1
7,225.92,0,1,Urban,1,Web,Buy One Get One,0,0.0,225.92,1581.4399999999998,0.0,1.0,0.0,1
3,29.99,1,0,Urban,1,Phone,Discount,0,29.99,0.0,89.97,0.0,1.0,0.0,1
1,53.85,1,0,Rural,0,Phone,Buy One Get One,0,53.85,0.0,53.85,1.0,0.0,0.0,1
9,29.99,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,29.99,269.90999999999997,0.0,0.0,1.0,1
1,278.08,1,0,Urban,1,Phone,Buy One Get One,0,278.08,0.0,278.08,1.0,0.0,0.0,1
8,51.65,1,0,Surburban,1,Phone,No Offer,0,51.65,0.0,413.2,0.0,0.0,1.0,0
7,281.73,1,1,Urban,0,Phone,Discount,1,281.73,281.73,1972.1100000000001,0.0,1.0,0.0,1
7,117.41,1,0,Surburban,0,Phone,No Offer,0,117.41,0.0,821.87,0.0,1.0,0.0,0
2,109.22,1,0,Urban,1,Web,No Offer,0,109.22,0.0,218.44,1.0,0.0,0.0,0
3,146.86,0,1,Surburban,0,Web,Buy One Get One,0,0.0,146.86,440.58000000000004,0.0,1.0,0.0,1
1,140.94,1,0,Surburban,1,Web,No Offer,0,140.94,0.0,140.94,1.0,0.0,0.0,0
7,83.01,1,0,Rural,0,Web,Discount,0,83.01,0.0,581.07,0.0,1.0,0.0,1
7,29.99,0,1,Surburban,1,Web,No Offer,0,0.0,29.99,209.92999999999998,0.0,1.0,0.0,0
3,753.52,1,1,Rural,1,Phone,No Offer,0,753.52,753.52,2260.56,0.0,1.0,0.0,0
12,29.99,1,0,Surburban,0,Web,No Offer,0,29.99,0.0,359.88,0.0,0.0,1.0,0
10,29.99,0,1,Surburban,0,Web,No Offer,0,0.0,29.99,299.9,0.0,0.0,1.0,0
1,29.99,0,1,Urban,1,Web,No Offer,0,0.0,29.99,29.99,1.0,0.0,0.0,0
11,212.25,0,1,Urban,0,Phone,Discount,0,0.0,212.25,2334.75,0.0,0.0,1.0,1
9,71.06,0,1,Urban,1,Web,Buy One Get One,0,0.0,71.06,639.54,0.0,0.0,1.0,1
10,29.99,1,0,Urban,0,Phone,Discount,0,29.99,0.0,299.9,0.0,0.0,1.0,1
8,29.99,1,0,Surburban,1,Web,No Offer,0,29.99,0.0,239.92,0.0,0.0,1.0,0
9,497.7,0,1,Urban,0,Multichannel,Discount,0,0.0,497.7,4479.3,0.0,0.0,1.0,1
7,499.49,0,1,Surburban,0,Multichannel,No Offer,1,0.0,499.49,3496.4300000000003,0.0,1.0,0.0,0
1,75.58,0,1,Surburban,1,Web,Buy One Get One,0,0.0,75.58,75.58,1.0,0.0,0.0,1
9,295.59,1,1,Urban,1,Phone,Discount,0,295.59,295.59,2660.31,0.0,0.0,1.0,1
3,648.39,1,1,Surburban,1,Multichannel,No Offer,1,648.39,648.39,1945.17,0.0,1.0,0.0,0
9,29.99,1,0,Rural,1,Web,Discount,0,29.99,0.0,269.90999999999997,0.0,0.0,1.0,1
8,241.17,0,1,Surburban,0,Web,Buy One Get One,0,0.0,241.17,1929.36,0.0,0.0,1.0,1
10,240.38,1,0,Rural,0,Web,No Offer,0,240.38,0.0,2403.8,0.0,0.0,1.0,0
4,135.87,0,1,Urban,1,Phone,Discount,0,0.0,135.87,543.48,0.0,1.0,0.0,1
4,65.64,0,1,Urban,1,Web,Buy One Get One,0,0.0,65.64,262.56,0.0,1.0,0.0,1
10,154.36,1,0,Surburban,0,Phone,Discount,0,154.36,0.0,1543.6000000000001,0.0,0.0,1.0,1
2,417.47,1,0,Surburban,1,Phone,No Offer,0,417.47,0.0,834.94,1.0,0.0,0.0,0
9,141.71,1,0,Urban,0,Web,No Offer,0,141.71,0.0,1275.39,0.0,0.0,1.0,0
1,338.97,0,1,Rural,1,Web,No Offer,0,0.0,338.97,338.97,1.0,0.0,0.0,0
7,29.99,1,0,Rural,0,Web,Buy One Get One,0,29.99,0.0,209.92999999999998,0.0,1.0,0.0,1
12,29.99,0,1,Urban,0,Web,No Offer,0,0.0,29.99,359.88,0.0,0.0,1.0,0
1,158.7,1,0,Surburban,0,Phone,Discount,0,158.7,0.0,158.7,1.0,0.0,0.0,1
2,238.01,1,0,Urban,0,Phone,Discount,0,238.01,0.0,476.02,1.0,0.0,0.0,1
6,272.07,1,0,Urban,1,Phone,Buy One Get One,0,272.07,0.0,1632.42,0.0,1.0,0.0,1
8,249.43,1,0,Urban,0,Multichannel,No Offer,0,249.43,0.0,1995.44,0.0,0.0,1.0,0
7,87.98,0,1,Urban,1,Phone,Discount,0,0.0,87.98,615.86,0.0,1.0,0.0,1
10,101.92,0,1,Surburban,1,Phone,Buy One Get One,0,0.0,101.92,1019.2,0.0,0.0,1.0,1
4,368.42,1,0,Urban,1,Multichannel,Buy One Get One,0,368.42,0.0,1473.68,0.0,1.0,0.0,1
5,153.11,1,0,Urban,0,Phone,Buy One Get One,0,153.11,0.0,765.5500000000001,0.0,1.0,0.0,1
2,100.14,1,0,Surburban,1,Web,No Offer,0,100.14,0.0,200.28,1.0,0.0,0.0,0
2,29.99,0,1,Urban,0,Web,Buy One Get One,0,0.0,29.99,59.98,1.0,0.0,0.0,1
1,176.06,0,1,Urban,1,Web,Discount,0,0.0,176.06,176.06,1.0,0.0,0.0,1
10,29.99,1,0,Rural,0,Phone,Discount,1,29.99,0.0,299.9,0.0,0.0,1.0,1
1,73.3,0,1,Urban,0,Phone,Discount,1,0.0,73.3,73.3,1.0,0.0,0.0,1
1,773.36,1,1,Surburban,1,Multichannel,Discount,0,773.36,773.36,773.36,1.0,0.0,0.0,1
11,140.07,1,0,Urban,0,Phone,Discount,0,140.07,0.0,1540.77,0.0,0.0,1.0,1
11,254.0,1,0,Urban,1,Phone,Buy One Get One,0,254.0,0.0,2794.0,0.0,0.0,1.0,1
7,63.36,0,1,Surburban,0,Phone,No Offer,0,0.0,63.36,443.52,0.0,1.0,0.0,0
1,397.56,1,1,Urban,0,Phone,No Offer,1,397.56,397.56,397.56,1.0,0.0,0.0,0
2,401.7,1,1,Surburban,0,Phone,Discount,1,401.7,401.7,803.4,1.0,0.0,0.0,1
12,159.31,1,0,Surburban,0,Phone,No Offer,0,159.31,0.0,1911.72,0.0,0.0,1.0,0
9,191.88,0,1,Surburban,1,Phone,No Offer,0,0.0,191.88,1726.92,0.0,0.0,1.0,0
10,225.34,0,1,Rural,0,Multichannel,Discount,1,0.0,225.34,2253.4,0.0,0.0,1.0,1
2,81.26,1,0,Urban,1,Web,No Offer,0,81.26,0.0,162.52,1.0,0.0,0.0,0
1,456.0,0,1,Surburban,0,Web,No Offer,0,0.0,456.0,456.0,1.0,0.0,0.0,0
6,29.99,1,0,Surburban,0,Web,Discount,0,29.99,0.0,179.94,0.0,1.0,0.0,1
